Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
3	main	236	1	1	0.800656886996876	1	0.8242539059974661	0.7991282749972015	-0.025125631000264548	0.871725002798529	4.51954340498356	0.6568869968759383
3	main	237	1	1	0.817154185999243	1	0.8242773949968978	0.8119759579967649	-0.012301437000132864	11.975957996764874	4.767109644961019	17.154185999243012
3	main	238	1	1	0.7839160299990908	1	0.7882750330027193	0.7717406770025264	-0.01653435600019293	28.25932299747369	4.268487355036777	16.08397000090922
3	main	239	1	1	0.8005154399979801	1	0.8032610200025374	0.7928430899992236	-0.010417930003313813	7.156910000776451	4.517524704968091	0.5154399979800939
3	main	240	0	0	NaN	0.5750000000000001	0.8032610200025374	0.7928430899992236	-0.010417930003313813	7.156910000776451	1.1350000000000016	0.5154399979800939
3	main	241	1	1	0.8505282949990942	1	0.856272879998869	0.8408002899996063	-0.01547258999926271	40.80028999960628	5.267718519987975	50.52829499909417
3	main	242	1	1	0.7676455920009175	1	0.7842591689986875	0.7593453170011344	-0.024913851997553138	40.65468299886565	4.024479580018815	32.35440799908251
3	main	243	1	1	0.7848212249991775	1	0.7880981630005408	0.7695587550006167	-0.01853940799992415	30.441244999383386	4.282109724970505	15.178775000822542
3	main	244	1	1	0.817470042999048	1	0.8241642100001627	0.8008950529983849	-0.023269157001777785	0.8950529983848821	4.771845550019643	17.470042999047976
3	main	245	1	1	0.8011498199994094	1	0.8080412700001034	0.7852455850006663	-0.02279568499943707	14.75441499933372	4.527046450000634	1.1498199994093294
3	main	246	0	1	0.7840341979972436	0.6000000000000001	0.7962584660017455	0.7775100729995756	-0.018748393002169905	14.75441499933372	1.5100000000000016	1.1498199994093294
3	main	247	1	1	0.7348040000033507	1	0.748086086998228	0.7321990210002696	-0.015887065997958416	67.80097899973048	3.5318732800058203	65.19599999664938
3	main	248	1	1	0.7837703049990523	1	0.8002866870010621	0.7750520299996424	-0.02523465700141969	24.947970000357643	4.266354624958476	16.22969500094773
3	main	249	0	1	0.7838142299988249	0.5750000000000001	0.7962161329996889	0.7747504519975337	-0.02146568100215518	24.947970000357643	1.1350000000000016	16.22969500094773
3	main	250	1	1	0.8675017280002066	1	0.8801376420015004	0.8659529899996414	-0.014184652001858922	65.95298999964139	5.522219574975461	67.5017280002066
3	main	251	1	1	0.8672780220003915	1	0.8640668070001993	0.852911807000055	-0.011155000000144355	52.911807000054935	5.518973799969681	67.27802200039146
3	main	252	0	1	0.7834457780008961	0.55	0.800255363999895	0.778192558002047	-0.022062805997848045	52.911807000054935	0.7599999999999998	67.27802200039146
3	main	253	1	1	0.8332253190019401	1	0.8404466629981471	0.8236510909991921	-0.016795571998954983	23.65109099919205	5.008177810030029	33.225319001940036
3	main	254	1	1	0.8171212609995564	1	0.8282725630015193	0.807594293000875	-0.02067827000064426	7.5942930008749965	4.766609140022192	17.121260999556355
3	main	255	1	1	0.7844851779991586	1	0.7830352050004876	0.7700263609985996	-0.013008844001888065	29.973639001400485	4.277054889969586	15.514822000841422
3	main	256	0	0	NaN	0.5250000000000001	0.7830352050004876	0.7700263609985996	-0.013008844001888065	29.973639001400485	0.38500000000000156	15.514822000841422
3	main	257	1	1	0.8335041030004504	1	0.844261099002324	0.8270540100020298	-0.017207089000294218	27.054010002029784	5.01235852003243	33.50410300045037
3	main	258	1	1	0.7669378069986124	1	0.788269576998573	0.7639442619984038	-0.024325315000169212	36.055738001596225	4.013867305018502	33.06219300138768
3	main	259	1	1	0.8343575600010809	1	0.8442417119986203	0.8279887130011048	-0.016252998997515533	27.988713001104728	5.025161395003815	34.35756000108081
3	main	260	1	1	0.8177945759998693	1	0.8162613970016537	0.8070241590030491	-0.009237237998604542	7.024159003049091	4.776714685047191	17.794575999869224
3	main	261	1	1	0.8173315530002583	1	0.8281721120001748	0.8149193960016419	-0.013252715998532949	14.919396001641827	4.769778820007341	17.33155300025824
3	main	262	1	1	0.8181456429992977	1	0.8162671120007872	0.8075981559995853	-0.008668956001201877	7.598155999585243	4.781980314981192	18.145642999297664
3	main	263	0	1	0.7844895870002802	0.55	0.7801056950011116	0.7683251950002159	-0.0117805000008957	7.598155999585243	0.7599999999999998	18.145642999297664
3	main	264	1	1	0.8331498879997525	1	0.848255318000156	0.8297343129997898	-0.01852100500036613	29.734312999789793	5.007083019970887	33.149887999752494
3	main	265	0	1	0.7680936329998076	0.5250000000000001	0.7640896650009381	0.7516595480010437	-0.01243011699989438	29.734312999789793	0.38500000000000156	33.149887999752494
3	main	266	0	1	0.7346410229984031	0.5	0.7481818099986413	0.7330506029975368	-0.015131207001104485	29.734312999789793	0.009999999999999787	33.149887999752494
3	main	267	1	1	0.800887571000203	1	0.8081427229990368	0.7986777179976343	-0.00946500500140246	1.3222820023657267	4.5231287349795455	0.8875710002029802
3	main	268	0	0	NaN	0.47500000000000003	0.8081427229990368	0.7986777179976343	-0.00946500500140246	1.3222820023657267	-0.3649999999999993	0.8875710002029802
